COUNTRY_SHORT_NAME,COUNTRY_ALPHA_3_CODE,COUNTRY_ALPHA_2_CODE,PROVINCE_STATE_NAME,COUNTY_NAME,COUNTY_FIPS_NUMBER,GEO_LATITUDE,GEO_LONGITUDE,GEO_REGION_POPULATION_COUNT,DATA_SOURCE_NAME
United States,USA,US,Pennsylvania,Schuylkill,42107,40.7235,-76.1529,141359,Census Bureau - 2019 Estimate
United States,USA,US,Pennsylvania,Snyder,42109,40.7631,-77.1066,40372,Census Bureau - 2019 Estimate
United States,USA,US,Pennsylvania,Somerset,42111,40.0088,-79.0398,73447,Census Bureau - 2019 Estimate
United States,USA,US,Pennsylvania,Sullivan,42113,41.4228,-76.5103,6066,Census Bureau - 2019 Estimate
United States,USA,US,Pennsylvania,Susquehanna,42115,41.8146,-75.8006,40328,Census Bureau - 2019 Estimate
United States,USA,US,Pennsylvania,Tioga,42117,41.7702,-77.2503,40591,Census Bureau - 2019 Estimate
United States,USA,US,Pennsylvania,Union,42119,40.9777,-77.0484,44923,Census Bureau - 2019 Estimate
United States,USA,US,Pennsylvania,Venango,42121,41.4008,-79.7389,50668,Census Bureau - 2019 Estimate
United States,USA,US,Pennsylvania,Warren,42123,41.7989,-79.2812,39191,Census Bureau - 2019 Estimate
United States,USA,US,Pennsylvania,Washington,42125,40.2155,-80.2389,206865,Census Bureau - 2019 Estimate
United States,USA,US,Pennsylvania,Wayne,42127,41.6172,-75.2609,51361,Census Bureau - 2019 Estimate
United States,USA,US,Pennsylvania,Westmoreland,42129,40.3607,-79.3848,348899,Census Bureau - 2019 Estimate
United States,USA,US,Pennsylvania,Wyoming,42131,41.5143,-76.007,26794,Census Bureau - 2019 Estimate
United States,USA,US,Pennsylvania,York,42133,39.9734,-76.7442,449058,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Adjuntas,72001,18.1812,-66.7524,17363,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Aguada,72003,18.3641,-67.1782,36694,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Aguadilla,72005,18.4497,-67.1186,50265,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Aguas Buenas,72007,18.2504,-66.1301,24814,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Aibonito,72009,18.1281,-66.2694,22108,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Anasco,72011,18.2831,-67.116,26161,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Arecibo,72013,18.4037,-66.6811,81966,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Arroyo,72015,17.996,-66.0522,17238,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Barceloneta,72017,18.4401,-66.5618,23727,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Barranquitas,72019,18.2009,-66.3083,27725,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Bayamon,72021,18.3449,-66.1684,169269,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Cabo Rojo,72023,18.0497,-67.1552,47515,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Caguas,72025,18.2131,-66.0557,124606,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Camuy,72027,18.4175,-66.8621,30504,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Canovanas,72029,18.3331,-65.8873,44674,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Carolina,72031,18.3639,-65.9526,146984,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Catano,72033,18.4416,-66.1431,23121,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Cayey,72035,18.103,-66.1641,42409,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Ceiba,72037,18.2477,-65.6446,10904,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Ciales,72039,18.2638,-66.5083,15808,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Cidra,72041,18.1815,-66.1571,38307,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Coamo,72043,18.0959,-66.3536,38336,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Comerio,72045,18.225,-66.2185,18648,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Corozal,72047,18.3047,-66.3289,32293,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Culebra,72049,18.3134,-65.2824,1714,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Dorado,72051,18.4317,-66.2796,36141,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Fajardo,72053,18.3278,-65.6561,29454,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Florida,72054,18.3754,-66.5598,11317,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Guanica,72055,17.9806,-66.9155,15383,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Guayama,72057,18.0179,-66.1465,39465,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Guayanilla,72059,18.0442,-66.7955,17623,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Guaynabo,72061,18.3593,-66.1157,83728,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Gurabo,72063,18.2591,-65.9748,47093,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Hatillo,72065,18.4073,-66.796,39218,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Hormigueros,72067,18.1322,-67.1126,15518,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Humacao,72069,18.1378,-65.82,50653,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Isabela,72071,18.4456,-67.0052,40423,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Jayuya,72073,18.2251,-66.5895,13891,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Juana Diaz,72075,18.0638,-66.4889,44679,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Juncos,72077,18.2066,-65.9139,38155,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Lajas,72079,18.0041,-67.0352,22010,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Lares,72081,18.2693,-66.8686,24276,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Las Marias,72083,18.2388,-66.9827,7927,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Las Piedras,72085,18.1961,-65.8623,37007,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Loiza,72087,18.4193,-65.881,24553,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Luquillo,72089,18.3387,-65.7174,17665,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Manati,72091,18.4182,-66.4918,37287,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Maricao,72093,18.173,-66.9536,5430,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Maunabo,72095,18.0208,-65.917,10321,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Mayaguez,72097,18.2115,-67.0953,71530,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Moca,72099,18.3838,-67.0824,34891,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Morovis,72101,18.3165,-66.4125,30335,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Naguabo,72103,18.2355,-65.758,25761,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Naranjito,72105,18.2875,-66.2482,27349,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Orocovis,72107,18.2206,-66.4344,20220,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Patillas,72109,18.0388,-66.0179,16211,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Penuelas,72111,18.0555,-66.7206,19249,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Ponce,72113,18.0669,-66.6139,131881,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Quebradillas,72115,18.4287,-66.9224,22918,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Rincon,72117,18.3365,-67.2322,13656,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Rio Grande,72119,18.3473,-65.8163,48025,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Sabana Grande,72121,18.0873,-66.9497,21712,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Salinas,72123,18.0134,-66.2674,27128,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,San German,72125,18.1133,-67.0297,30227,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,San Juan,72127,18.3794,-66.0623,318441,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,San Lorenzo,72129,18.1525,-65.9756,35989,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,San Sebastian,72131,18.3236,-66.9729,35528,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Santa Isabel,72133,17.9901,-66.3927,21209,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Toa Alta,72135,18.3591,-66.246,72025,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Toa Baja,72137,18.4325,-66.2126,74271,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Trujillo Alto,72139,18.3371,-66.0017,63674,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Utuado,72141,18.2501,-66.6922,27395,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Vega Alta,72143,18.4088,-66.3319,36061,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Vega Baja,72145,18.4186,-66.3995,50023,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Vieques,72147,18.1216,-65.4572,8386,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Villalba,72149,18.13,-66.4755,21372,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Yabucoa,72151,18.0686,-65.9038,32282,Census Bureau - 2019 Estimate
United States,PRI,PR,Puerto Rico,Yauco,72153,18.0629,-66.8628,33575,Census Bureau - 2019 Estimate
United States,USA,US,Rhode Island,Bristol,44001,41.702,-71.2699,48479,Census Bureau - 2019 Estimate
United States,USA,US,Rhode Island,Kent,44003,41.6827,-71.6185,164292,Census Bureau - 2019 Estimate
United States,USA,US,Rhode Island,Newport,44005,41.5658,-71.1692,82082,Census Bureau - 2019 Estimate
United States,USA,US,Rhode Island,Providence,44007,41.8677,-71.5657,638931,Census Bureau - 2019 Estimate
United States,USA,US,Rhode Island,Washington,44009,41.4791,-71.6061,125577,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Abbeville,45001,34.2476,-82.474,24527,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Aiken,45003,33.5377,-81.6614,170872,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Allendale,45005,32.9515,-81.3641,8688,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Anderson,45007,34.5146,-82.6588,202558,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Bamberg,45009,33.2334,-81.0342,14066,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Barnwell,45011,33.2872,-81.4301,20866,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Beaufort,45013,32.4803,-80.6733,192122,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Berkeley,45015,33.1639,-79.9106,227907,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Calhoun,45017,33.6735,-80.7857,14553,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Charleston,45019,32.7585,-80.1952,411406,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Cherokee,45021,35.0121,-81.6338,57300,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Chester,45023,34.682,-81.1658,32244,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Chesterfield,45025,34.5923,-80.096,45650,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Clarendon,45027,33.6886,-80.2465,33745,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Colleton,45029,32.8261,-80.6509,37677,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Darlington,45031,34.3107,-79.913,66618,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Dillon,45033,34.4306,-79.3928,30479,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Dorchester,45035,33.0758,-80.424,162809,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Edgefield,45037,33.7548,-81.9474,27260,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Fairfield,45039,34.3737,-81.0779,22347,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Florence,45041,34.0421,-79.7528,138293,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Georgetown,45043,33.449,-79.3455,62680,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Greenville,45045,34.8506,-82.3557,523542,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Greenwood,45047,34.1825,-82.0799,70811,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Hampton,45049,32.789,-81.1028,19222,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Horry,45051,33.9375,-78.9789,354081,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Jasper,45053,32.3944,-81.0109,30073,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Kershaw,45055,34.3432,-80.5564,66551,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Lancaster,45057,34.7677,-80.695,98012,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Laurens,45059,34.4974,-81.982,67493,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Lee,45061,34.1603,-80.3186,16828,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Lexington,45063,33.9239,-81.2837,298750,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Marion,45067,33.998,-79.4223,30657,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Marlboro,45069,34.5517,-79.6565,26118,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,McCormick,45065,33.8361,-82.2353,9463,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Newberry,45071,34.3026,-81.6234,38440,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Oconee,45073,34.7647,-83.1063,79546,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Orangeburg,45075,33.4424,-80.8092,86175,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Pickens,45077,34.8536,-82.6924,126884,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Richland,45079,34.0064,-80.8509,415759,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Saluda,45081,34.0012,-81.7467,20473,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Spartanburg,45083,34.8864,-81.9815,319785,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Sumter,45085,33.9067,-80.3414,106721,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Union,45087,34.6789,-81.6396,27316,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,Williamsburg,45089,33.598,-79.7441,30368,Census Bureau - 2019 Estimate
United States,USA,US,South Carolina,York,45091,34.9926,-81.1884,280979,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Aurora,46003,43.7246,-98.5603,2751,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Beadle,46005,44.4159,-98.2773,18453,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Bennett,46007,43.1945,-101.6686,3365,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Bon Homme,46009,42.9662,-97.8652,6901,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Brookings,46011,44.3681,-96.7905,35077,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Brown,46013,45.5899,-98.3509,38839,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Brule,46015,43.7182,-99.101,5297,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Buffalo,46017,44.0651,-99.2264,1962,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Butte,46019,44.8942,-103.5074,10429,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Campbell,46021,45.7701,-100.034,1376,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Charles Mix,46023,43.1697,-98.475,9292,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Clark,46025,44.8426,-97.7342,3736,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Clay,46027,42.888,-96.9833,14070,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Codington,46029,44.9775,-97.1883,28009,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Corson,46031,45.7135,-101.1566,4086,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Custer,46033,43.6671,-103.4818,8972,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Davison,46035,43.6763,-98.1462,19775,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Day,46037,45.3724,-97.6037,5424,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Deuel,46039,44.7615,-96.668,4351,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Dewey,46041,45.1005,-100.9055,5892,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Douglas,46043,43.3497,-98.3573,2921,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Edmunds,46045,45.3854,-99.2152,3829,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Fall River,46047,43.2398,-103.5275,6713,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Faulk,46049,45.0748,-99.1452,2299,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Grant,46051,45.1518,-96.7912,7052,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Gregory,46053,43.2494,-99.2429,4185,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Haakon,46055,44.365,-101.5781,1899,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Hamlin,46057,44.6668,-97.1884,6164,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Hand,46059,44.538,-99.0009,3191,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Hanson,46061,43.676,-97.7865,3453,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Harding,46063,45.5829,-103.4965,1298,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Hughes,46065,44.3239,-99.9126,17526,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Hutchinson,46067,43.3148,-97.7556,7291,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Hyde,46069,44.538,-99.4821,1301,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Jackson,46071,43.6926,-101.6317,3344,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Jerauld,46073,44.0666,-98.6291,2013,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Jones,46075,43.9467,-100.7155,903,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Kingsbury,46077,44.3874,-97.491,4939,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Lake,46079,44.0162,-97.1294,12797,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Lawrence,46081,44.3682,-103.8124,25844,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Lincoln,46083,43.2924,-96.7518,61128,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Lyman,46085,43.8596,-99.8372,3781,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Marshall,46091,45.7472,-97.6034,4935,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,McCook,46087,43.6809,-97.368,5586,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,McPherson,46089,45.7725,-99.2213,2379,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Meade,46093,44.5827,-102.7842,28332,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Mellette,46095,43.6213,-100.7295,2061,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Miner,46097,44.0156,-97.6104,2216,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Minnehaha,46099,43.6819,-96.7914,193134,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Moody,46101,44.0178,-96.671,6576,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Oglala Lakota,46102,43.3559,-102.5556,14177,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Pennington,46103,44.0997,-103.0311,113775,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Perkins,46105,45.4847,-102.4752,2865,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Potter,46107,45.0726,-99.9482,2153,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Roberts,46109,45.6165,-97.0395,10394,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Sanborn,46111,44.0181,-98.0913,2344,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Spink,46115,44.9383,-98.3497,6376,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Stanley,46117,44.4757,-100.8679,3098,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Sully,46119,44.7218,-100.1486,1391,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Todd,46121,43.2001,-100.7209,10177,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Tripp,46123,43.3729,-99.874,5441,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Turner,46125,43.2823,-97.1623,8384,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Union,46127,42.7825,-96.7134,15932,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Walworth,46129,45.4185,-100.0052,5435,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Yankton,46135,42.9885,-97.3979,22814,Census Bureau - 2019 Estimate
United States,USA,US,South Dakota,Ziebach,46137,44.994,-101.7505,2756,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Anderson,47001,36.1062,-84.2281,76978,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Bedford,47003,35.5134,-86.4509,49713,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Benton,47005,36.0868,-88.0829,16160,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Bledsoe,47007,35.5632,-85.2671,15064,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Blount,47009,35.6773,-83.9095,133088,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Bradley,47011,35.1731,-84.8524,108110,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Campbell,47013,36.3853,-84.1333,39842,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Cannon,47015,35.8086,-86.0519,14678,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Carroll,47017,35.9663,-88.4557,27767,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Carter,47019,36.3073,-82.1558,56391,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Cheatham,47021,36.2485,-87.0841,40667,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Chester,47023,35.4232,-88.6014,17297,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Claiborne,47025,36.4668,-83.6559,31959,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Clay,47027,36.5157,-85.5343,7615,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Cocke,47029,35.9497,-83.0951,36004,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Coffee,47031,35.4971,-86.0606,56520,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Crockett,47033,35.8359,-89.1825,14230,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Cumberland,47035,35.9474,-84.9777,60520,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Davidson,47037,36.1844,-86.7808,694144,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Decatur,47039,35.6152,-88.1124,11663,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,DeKalb,47041,35.977,-85.8391,20490,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Dickson,47043,36.1462,-87.3611,53948,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Dyer,47045,36.0492,-89.4236,37159,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Fayette,47047,35.2022,-89.4141,41133,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Fentress,47049,36.3575,-84.9266,18523,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Franklin,47051,35.1755,-86.0823,42208,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Gibson,47053,36.0073,-88.9462,49133,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Giles,47055,35.2244,-87.0214,29464,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Grainger,47057,36.2508,-83.5495,23320,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Greene,47059,36.171,-82.9074,69069,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Grundy,47061,35.3737,-85.6861,13427,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Hamblen,47063,36.2136,-83.2706,64934,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Hamilton,47065,35.2216,-85.1533,367804,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Hancock,47067,36.4929,-83.2626,6620,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Hardeman,47069,35.2109,-88.9869,25050,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Hardin,47071,35.2025,-88.1772,25652,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Hawkins,47073,36.4187,-82.9469,56786,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Haywood,47075,35.6097,-89.2708,17304,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Henderson,47077,35.6209,-88.4005,28117,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Henry,47079,36.3112,-88.3117,32345,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Hickman,47081,35.8058,-87.4715,25178,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Houston,47083,36.2734,-87.7325,8201,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Humphreys,47085,36.0246,-87.7738,18582,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Jackson,47087,36.3639,-85.6655,11786,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Jefferson,47089,36.0438,-83.4658,54495,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Johnson,47091,36.4379,-81.852,17788,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Knox,47093,35.9904,-83.8971,470313,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Lake,47095,36.3439,-89.4636,7016,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Lauderdale,47097,35.7431,-89.649,25633,Census Bureau - 2019 Estimate
United States,USA,US,Tennessee,Lawrence,47099,35.2321,-87.3986,44142,Census Bureau - 2019 Estimate
